VGP,c002_t015_s001,"Ja, dan nog!",OPSTANDIG,-0.773333333333,-0.0933333333333
VGP,c002_t015_s002,Voor mij is het duur.,OPSTANDIG,-0.666666666667,-0.233333333333
SP,c002_t016_s001,"Het is mogelijk om soms met het openbaar vervoer te komen, je hebt niet altijd je auto nodig",COMPETITIEF,-0.166666666667,0.726666666667
VGP,c002_t017_s001,"Dat is niet waar, openbaar vervoer is niet mogelijk.",OPSTANDIG,-0.633333333333,-0.186666666667
VGP,c002_t017_s002,Ik woon te ver en het is echt slecht bereikbaar.,OPSTANDIG,-0.506666666667,-0.266666666667
SP,c002_t018_s001,We kunnen niet een oplossing voorzien die voor elke werknemer gelijkaardig is en daarom hebben we als team toch de knoop doorgehakt en de beslissing toch definitief gemaakt,LEIDEND,0.293333333333,0.753333333333
VGP,c002_t019_s001,"Als dat de definitieve beslissing is, ja... ",TERUGGETROKKEN,-0.266666666667,-0.573333333333
VGP,c002_t019_s002,"Dan spijt het mij, maar dan ben ik hier weg.",TERUGGETROKKEN,-0.3,-0.6
VGP,c003_t001_s001,"Hey, Charlotte.",COMPETITIEF,-0.206666666667,0.533333333333
VGP,c003_t001_s002,Ik kom eens een keer iets bespreken met jou hé...,VOLGEND,0.06,-1.2
VGP,c003_t001_s003,Wat hebben jullie nu bedacht?,AANVALLEND,-0.773333333333,0.453333333333
VGP,c003_t001_s004,Dit is toch ongelofelijk: betalen voor onze eigen parking!,AANVALLEND,-0.486666666667,0.253333333333
VGP,c003_t001_s005,Zijn jullie niet goed wijs ofzo?,AANVALLEND,-0.94,0.426666666667
SP,c003_t002_s001,dag Hilde,NEUTRAAL,0.0,0.0
SP,c003_t002_s002,"Dag Hilde, ik begrijp dat je dit niet leuk vindt, maar we hadden geen andere optie",TERUGGETROKKEN,-0.206666666667,-0.54
VGP,c003_t003_s001,"""We hadden geen andere optie"".",COMPETITIEF,-0.24,0.433333333333
VGP,c003_t003_s002,Kunnen jullie niet nadenken?,AANVALLEND,-0.82,0.373333333333
VGP,c003_t003_s003,Natuurlijk hadden jullie andere opties!,AANVALLEND,-0.646666666667,0.38
VGP,c003_t003_s004,"Dat beleid hier, daar wordt toch niet over nagedacht!",AANVALLEND,-0.553333333333,0.466666666667
VGP,c003_t003_s005,Hebben jullie geen verstand?,AANVALLEND,-0.693333333333,0.3
VGP,c003_t003_s006,Weet je wat dit teweeg gaat brengen bij mensen?,COMPETITIEF,-0.273333333333,0.573333333333
SP,c003_t004_s001,heeft u al eens goed nagekeken waarom we die beslissing genomen hebben?,TERUGGETROKKEN,-0.22,-0.56
VGP,c003_t005_s001,"Dat is niet aan mij, hé, om dat na te kijken, dat is aan jullie, en vooral om na te kijken of je geen andere beslissingen had kunnen nemen in verband met besparingen.",OPSTANDIG,-0.88,-0.233333333333
VGP,c003_t005_s002,Zal ik er jou eens één voorstellen?,COMPETITIEF,-0.306666666667,0.6
VGP,c003_t005_s003,"Beetje minder loon voor vanboven, een beetje meer loon voor beneden, en in het midden vinden we wel een gat om die parkeerplaats te betalen.",COMPETITIEF,-0.273333333333,0.966666666667
VGP,c003_t005_s004,Weet de vakbond hiervan?,AANVALLEND,-0.44,0.166666666667
SP,c003_t006_s001,heeft u onze email dat niet ontvangen?,TERUGGETROKKEN,-0.226666666667,-0.453333333333
VGP,c003_t007_s001,"Zoiets doe je niet per e-mail, nee.",AANVALLEND,-0.666666666667,0.486666666667
VGP,c003_t007_s002,"Nee, je spreekt met mensen, dat is beleid voeren.",COMPETITIEF,-0.633333333333,0.78
SP,c003_t008_s001,maar het gaat niet enkel om financiele redenen,TERUGGETROKKEN,-0.133333333333,-0.333333333333
VGP,c003_t009_s001,"Nee, nee, ik heb het wel gelezen.",TERUGGETROKKEN,-0.293333333333,-0.493333333333
VGP,c003_t009_s002,Het gaat ook om groen dit en groen dat...,TERUGGETROKKEN,-0.113333333333,-0.293333333333
VGP,c003_t009_s003,"Ik kom hier anders niet, en zo zijn er nog: wij geraken hier niet met het openbaar vervoer!",OPSTANDIG,-0.726666666667,-0.22
VGP,c003_t009_s004,En zo zijn er nog een paar hé!,OPSTANDIG,-0.746666666667,-0.213333333333
SP,c003_t010_s001,"daar heeft u een punt, maar we zullen dit ook nog via andere kanalen communiceren",TERUGGETROKKEN,-0.3,-0.806666666667
VGP,c003_t011_s001,"Ja wat is dat nou voor een verhaal ""we zullen dit nog via andere kanalen communiceren""?",OPSTANDIG,-0.88,-0.206666666667
VGP,c003_t011_s002,Wat is dat nou voor flauwekul?,AANVALLEND,-0.82,0.186666666667
VGP,c003_t011_s003,"Eerst praat je met de mensen, dan beslis je iets en dan zet je dat op papier.",COMPETITIEF,-0.52,0.693333333333
VGP,c003_t011_s004,Kom nou zeg!,COMPETITIEF,-0.46,0.813333333333
SP,c003_t012_s001,heeft u kinderen Hilde?,MEEWERKEND,0.58,-0.226666666667
VGP,c003_t013_s001,"""Heb ik kinderen?"" wat heeft dat daar nou mee te maken?",TERUGGETROKKEN,-0.26,-0.493333333333
SP,c003_t014_s001,"wel we streven naar een groener beleid, een beter milieu",HELPEND,0.52,0.28
VGP,c003_t015_s001,Nou ja en?,TERUGGETROKKEN,-0.566666666667,-0.66
VGP,c003_t015_s002,Wat heeft dat nou met die kinderen te maken?,OPSTANDIG,-0.82,-0.413333333333
VGP,c003_t015_s003,"Denk je dat ik dat niet doe, naar een beter milieu streven?",OPSTANDIG,-0.92,-0.0733333333333
VGP,c003_t015_s004,"Flauwekul argumenten, ja!",AANVALLEND,-0.9,0.44
SP,c003_t016_s001,en dat is vooral in het belang van de generaties die na ons komen,HELPEND,0.58,0.26
VGP,c003_t017_s001,"Nou zeg, jij hebt zeker veel kranten en boeken gelezen.",AANVALLEND,-0.626666666667,0.246666666667
VGP,c003_t017_s002,Doe nou eens normaal.,AANVALLEND,-0.653333333333,0.393333333333
VGP,c003_t017_s003,"Weet je wat mij dat kost, per jaar?",COMPETITIEF,-0.34,0.553333333333
VGP,c003_t017_s004,Heb je dat wel eens berekend?,COMPETITIEF,-0.366666666667,0.706666666667
SP,c003_t018_s001,uw kinderen zullen je later dankbaar zijn dat ze nog in een leefbare wereld kunnen leven,MEEWERKEND,0.593333333333,-0.18
VGP,c003_t019_s001,"Als jij dat nou eens voor mijn kinderen deed, he.",OPSTANDIG,-0.62,-0.126666666667
VGP,c003_t019_s002,Waarom ik?,OPSTANDIG,-0.686666666667,-0.206666666667
VGP,c003_t019_s003,"Waarom een paar mensen straffen die hier anders niet geraken, die dus...",OPSTANDIG,-0.773333333333,-0.0733333333333
VGP,c003_t019_s004,"Mijn vraag was: heb jij dat wel eens berekend, wat ons dat kost, of wat dat een indiviuele werknemer dat kost, per jaar.",COMPETITIEF,-0.353333333333,0.66
VGP,c003_t019_s005,Dat zou ik nou wel eens willen weten.,COMPETITIEF,-0.333333333333,0.56
VGP,c003_t019_s006,Of je enige empathie hebt met mensen die niet anders kunnen.,AANVALLEND,-0.66,0.286666666667
SP,c003_t020_s001,heeft u dan echt geen optie om met de trein te komen?,MEEWERKEND,0.66,-0.413333333333
SP,c003_t020_s002,Ikzelf kom ook met de trein,MEEWERKEND,0.853333333333,-0.133333333333
VGP,c003_t021_s001,"Ja daar heb ik wat aan, zeg, dat jij met de trein komt.",AANVALLEND,-0.593333333333,0.326666666667
VGP,c003_t021_s002,"Ik stel een vraag, kan ik een antwoord krijgen?",AANVALLEND,-0.866666666667,0.673333333333
SP,c003_t022_s001,de trein is een optie voor iedereen,COMPETITIEF,-0.213333333333,0.38
VGP,c003_t023_s001,Ik word hier echt niet goed van.,TERUGGETROKKEN,-0.273333333333,-0.546666666667
VGP,c003_t023_s002,Ik denk dat ik me tot andere kanalen moet wenden om hier iets aan te doen.,TERUGGETROKKEN,-0.333333333333,-0.426666666667
VGP,c003_t023_s003,Met jou valt niet te praten.,TERUGGETROKKEN,-0.5,-0.7
VGP,c003_t023_s004,Ik zeg dat ik een vraag heb!,OPSTANDIG,-0.72,-0.166666666667
VGP,c003_t023_s005,"Voor de derde of vierde keer: heb jij al eens berekend wat mij dat kost, en ik heb jou al drie keer gezegd dat trein noch bus voor mij een optie is!",OPSTANDIG,-0.966666666667,-0.0666666666667
VGP,c003_t023_s006,"Sorry, hoor, maar ik denk dat er wat mankeert aan die oortjes van je.",AANVALLEND,-0.866666666667,0.193333333333
SP,c003_t024_s001,"het is een luxe om met de wagen te komen, en die meerkost moet gedragen worden door de mensen die dat zelf willen",COMPETITIEF,-0.193333333333,0.346666666667
VGP,c003_t025_s001,"Moet ik jou eens in detail uitleggen, ja, dat de auto voor mij geen luxe is.",COMPETITIEF,-0.3,0.546666666667
VGP,c003_t025_s002,"Om het treinstation te bereiken, moet ik achttien kilometer ver.",COMPETITIEF,-0.113333333333,0.226666666667
VGP,c003_t025_s003,"Dat zijn twee bussen die niet bij elkaar aansluiten, dus om bij de trein te komen ben ik vaak al meer dan een half uur kwijt.",NEUTRAAL,0.0,0.0
VGP,c003_t025_s004,Dat is nummer één.,COMPETITIEF,-0.213333333333,0.353333333333
VGP,c003_t025_s005,"Dan heb ik één trein per uur, richting Brussel, ja?",COMPETITIEF,-0.493333333333,0.646666666667
VGP,c003_t025_s006,Eén per uur.,COMPETITIEF,-0.433333333333,0.753333333333
VGP,c003_t025_s007,De moment dat ik aankom kan het zijn dat ik drie kwartier moet wachten.,NEUTRAAL,0.0,0.0
VGP,c003_t025_s008,"Vervolgens, omdat er maar één per uur is, is dat een boemel.",NEUTRAAL,0.0,0.0
VGP,c003_t025_s009,"Ja, kan je je daar iets bij voorstellen?",COMPETITIEF,-0.74,0.9
VGP,c003_t025_s010,Die doet daar dus langer over dan de grootste file.,NEUTRAAL,0.0,0.0
SP,c003_t026_s001,niet door iedereen,NEUTRAAL,0.0,0.0
SP,c003_t026_s002,En heeft u geen optie om met de wagen tot aan het station te rijden en alsdaar de trein te nemen?,MEEWERKEND,0.486666666667,-0.38
VGP,c003_t027_s001,Ja tuurlijk heb ik die optie!,OPSTANDIG,-0.626666666667,-0.186666666667
VGP,c003_t027_s002,Maar jij had het toch over de trein?,OPSTANDIG,-0.513333333333,-0.353333333333
VGP,c003_t027_s003,"Dus ik moet een auto nemen voor jouw schoon gezichtje, ja?",OPSTANDIG,-0.773333333333,-0.0933333333333
VGP,c003_t027_s004,Om met de auto naar het station te rijden omdat jij wil dat ik met de trein kom.,OPSTANDIG,-0.54,-0.346666666667
VGP,c003_t027_s005,Dit kost me meer dan het dubbele van de tijd.,OPSTANDIG,-0.733333333333,-0.226666666667
VGP,c003_t027_s006,Als je dat per dag rekent...,NEUTRAAL,0.0,0.0
VGP,c003_t027_s007,"En je moet me niet zo onderbreken, elke keer.",AANVALLEND,-0.82,0.48
SP,c003_t028_s001,"neen Hilde, we vragen jou de trein te nemen omdat dit beter is voor het milieu en de mensen die uiteindelijk de luxe van met de wagen te komen willen behouden die kost zelf moeten dragen",COMPETITIEF,-0.173333333333,0.593333333333
VGP,c003_t029_s001,"Dus je blijft volhouden dat dat een luxe is, he, voor mij, met de auto komen.",OPSTANDIG,-0.56,-0.173333333333
VGP,c003_t029_s002,"Nou, ik bedank je voor dit gesprek, maar wij gaan niet verder praten.",COMPETITIEF,-0.366666666667,0.546666666667
VGP,c003_t029_s003,"Jij hoort echt niet wat ik zeg, en jij blijft lekker bij jouw mening.",AANVALLEND,-0.613333333333,0.32
VGP,c003_t029_s004,Ik zoek wel andere kanalen om hiertegen in te gaan.,COMPETITIEF,-0.14,0.26
VGP,c003_t029_s005,"Je bent bedankt, hoor.",COMPETITIEF,-0.28,0.82
VGP,c003_t029_s006,Mooi gesprek.,COMPETITIEF,-0.806666666667,0.92
SP,c003_t030_s001,"Ik begrijp dat dit momenteel voor u een grote verandering is, maar ik ben er zeker van dat u er over enkele maanden anders zal over denken",COMPETITIEF,-0.16,0.66
SP,c003_t030_s002,fijne dag nog Hilde,COMPETITIEF,-0.0666666666667,0.24
VGP,c003_t031_s001,Ook voor u.,TERUGGETROKKEN,-0.36,-0.5
SP,c004_t001_s001,"Hallo Hilde, fijn dat je even tijd wilde maken voor een gesprek.",LEIDEND,0.326666666667,0.506666666667
VGP,c004_t002_s001,"Ja, Kim, hey, tuurlijk.",VOLGEND,0.386666666667,-0.553333333333
SP,c004_t003_s001,Ik wilde je graag even spreken over die nieuwe parkeerregeling.,LEIDEND,0.386666666667,0.513333333333
VGP,c004_t004_s001,"Ja, ja.",TERUGGETROKKEN,-0.153333333333,-0.506666666667
VGP,c004_t004_s002,Ik heb dat gelezen.,VOLGEND,0.186666666667,-0.626666666667
SP,c004_t005_s001,Ik heb begrepen dat je je daar niet helemaal gelukkig bij voelt.,MEEWERKEND,0.786666666667,-0.24
SP,c004_t005_s002,Kan je daar iets meer over zeggen?,VOLGEND,0.286666666667,-0.76
VGP,c004_t006_s001,"Ja, tuurlijk, um...",VOLGEND,0.253333333333,-0.6
VGP,c004_t006_s002,Het is een beetje de zoveelste maatregel...,TERUGGETROKKEN,-0.166666666667,-0.626666666667
VGP,c004_t006_s003,Dat verandert hier constant en het zijn altijd wij die moeten inleveren.,TERUGGETROKKEN,-0.206666666667,-0.353333333333
VGP,c004_t006_s004,Dat is toch zo?,TERUGGETROKKEN,-0.0933333333333,-0.666666666667
SP,c004_t007_s001,"Deze maatregel geldt natuurlijk voor alle 'lagen' van het bedrijf, het zijn volgens mij niet altijd dezelfden die moeten inleveren.",HELPEND,0.626666666667,0.36
VGP,c004_t008_s001,"Ja maar chef, als ge het dubbel verdient van ik, dan doet dat niet zeer hé.",TERUGGETROKKEN,-0.406666666667,-0.573333333333
VGP,c004_t008_s002,"Da's één zaak, een ander is dat ik de mogelijkheid echt niet heb, echt niet heb, om het openbaar vervoer te nemen.",OPSTANDIG,-0.306666666667,-0.253333333333
SP,c004_t009_s001,Hoe ver woon je van het werk?,VOLGEND,0.253333333333,-0.6
VGP,c004_t010_s001,Hoe ver?,NEUTRAAL,0.0,0.0
VGP,c004_t010_s002,"Um, veertig kilometer, maar het zit hem niet in hoe ver, het zit hem in waar, in welke hoek.",TERUGGETROKKEN,-0.173333333333,-0.5
VGP,c004_t010_s003,"He, misschien is Mechelen ook veertig kilometer.",TERUGGETROKKEN,-0.133333333333,-0.333333333333
VGP,c004_t010_s004,"Je stapt op de trein, tien minuten later zit je in Antwerpen-Centraal.",NEUTRAAL,0.0,0.0
VGP,c004_t010_s005,Zo zit het even niet voor mij.,TERUGGETROKKEN,-0.1,-0.606666666667
SP,c004_t011_s001,"Stel dat je het openbaar vervoer zou nemen, hoeveel tijd en overstappen zou dat je kosten?",MEEWERKEND,0.693333333333,-0.34
VGP,c004_t012_s001,"Tijd, dat heb ik al eens uitgeprobeerd, he, ik bedoel, mijn auto moet ook wel eens naar de garage.",VOLGEND,0.153333333333,-0.666666666667
VGP,c004_t012_s002,"Dat kan twee uur zijn, enkel, enkele reis.",VOLGEND,0.166666666667,-0.346666666667
VGP,c004_t012_s003,"Hoe vaak moet ik overstappen, daar moet ik is even denken.",VOLGEND,0.186666666667,-0.42
VGP,c004_t012_s004,"Of ik ga met de fiets met de eerste bus, of ik pak al eerder een bus, dus dat is al één keer overstappen...",VOLGEND,0.226666666667,-0.4
VGP,c004_t012_s005,Daar zit het hem niet he.,TERUGGETROKKEN,-0.12,-0.526666666667
SP,c004_t013_s001,2 uur voor 40km?,TERUGGETROKKEN,-0.226666666667,-0.6
SP,c004_t013_s002,Is dat niet wat overdreven?,TERUGGETROKKEN,-0.5,-0.633333333333
VGP,c004_t014_s001,"Ja, nee, dat is niet overdreven, nee.",VOLGEND,0.266666666667,-0.626666666667
VGP,c004_t014_s002,Moet ik dat van A tot Z uitleggen?,MEEWERKEND,0.58,-0.446666666667
SP,c004_t015_s001,"Nee, dat hoeft niet, ik wil wel geloven dat het je te veel tijd kost.",HELPEND,0.553333333333,0.266666666667
VGP,c004_t016_s001,"Of ik ga met de fiets, dat is een kilometer of 4, dat is twintig minuten, ik moet die fiets gaan parkeren op een veilige plaats, naar de bushalte gaan...",MEEWERKEND,0.48,-0.253333333333
VGP,c004_t016_s002,Het busreglement is dat de bus vijf minuten eerder kan komen of vijf minuten later.,MEEWERKEND,0.293333333333,-0.0933333333333
VGP,c004_t016_s003,"Bij mij komt die bus dan van haar stelplaats, dus die is vaak vijf minuten eerder.",NEUTRAAL,0.0,0.0
VGP,c004_t016_s004,Dan zit die bus net zo goed in de file als elk ander...,NEUTRAAL,0.0,0.0
SP,c004_t017_s001,Mag ik je even onderbreken?,HELPEND,0.813333333333,0.286666666667
VGP,c004_t018_s001,Ja tuurlijk mag je onderbreken.,VOLGEND,0.62,-0.753333333333
SP,c004_t019_s001,Is er misschien een collega waarmee je kan meerijden?,MEEWERKEND,0.84,-0.186666666667
VGP,c004_t020_s001,"Nee, nee, nee, daar hadden we al wel eens iets verzonnen, hé?",VOLGEND,0.346666666667,-0.48
VGP,c004_t020_s002,"En ook niet van een dorp naast dat van mij: ik woon in Wortel, he; niet iemand van Meersel of van Meerseldreef, of van...",VOLGEND,0.32,-0.633333333333
VGP,c004_t020_s003,"Nee, geen collega.",NEUTRAAL,0.0,0.0
SP,c004_t021_s001,Ik ben aan het denken hoe we dit voor jou kunnen oplossen.,HELPEND,0.686666666667,0.22
SP,c004_t021_s002,"Het is niet de bedoeling dat je erg veel tijd extra kwijt bent door de verplaatsing, maar langs de andere kant lijkt het me logisch dat we allemaal ons steentje proberen bij te dragen richting een groenere maatschappij.",HELPEND,0.86,0.586666666667
VGP,c004_t022_s001,"Ja, ik kan daar inkomen, tuurlijk.",VOLGEND,0.46,-0.806666666667
VGP,c004_t022_s002,"We zijn daar thuis ook mee bezig, met die ecologie, maar wat niet kan, dat kan niet hé.",MEEWERKEND,0.866666666667,-0.466666666667
VGP,c004_t022_s003,"Soms is de auto, tegen mijn zin in, het enige vervoermiddel haalbaar.",MEEWERKEND,0.68,-0.306666666667
VGP,c004_t022_s004,Dus ik ben blij dat je wil meedenken hoe we dit kunnen oplossen.,MEEWERKEND,0.953333333333,-0.106666666667
VGP,c004_t022_s005,"Ja de eenvoudigste oplossing is natuurlijk van een uitzondering te creëren, of enkele uitzonderingen, kan ik mij voorstellen.",HELPEND,0.66,0.22
SP,c004_t023_s001,Een uitzondering is niet de policy van het bedrijf.,LEIDEND,0.153333333333,0.906666666667
SP,c004_t023_s002,"Als we dit voor jou zouden doen, moeten we dat voor de anderen ook doen, en dat is net tegen het hele idee in.",LEIDEND,0.406666666667,0.726666666667
VGP,c004_t024_s001,Maar dat volg ik dan niet zo goed.,MEEWERKEND,0.66,-0.14
